match_id,athlete1,p1_Leading_sets,p1_Unstoppable_balls,p1_Single_shot_error_rate,p1_Interception_score,p1_distance_run,p1_rally_count,p1_speed_mph,p1_serve,p1_Leading_games,athlete2,p2_Leading_sets,p2_Unstoppable_balls,p2_Single_shot_error_rate,p2_Interception_score,p2_distance_run,p2_rally_count,p2_speed_mph,p2_serve,p2_Leading_games,p1_momentum_score,p2_momentum_score
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.75,0,4.159,1,130,1,0,Holger Rune,0,0,0,0,5.297,1,0,0,0,0.571695746,0.314319549
2023-wimbledon-1402,Grigor Dimitrov,0,1,0.75,0,1.178,1,110,1,0,Holger Rune,0,0,0,0,1.068,1,0,0,0,0.630909255,0.315486661
2023-wimbledon-1402,Grigor Dimitrov,0,1,0.75,1,12.326,3,93,1,0,Holger Rune,0,0,0,0,8.55,3,0,0,0,0.704796777,0.31170117
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,5.124,1,0,0,1,Holger Rune,0,0,0.75,0,5.736,1,115,1,-1,0.310478076,0.567446538
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,27.508,6,0,0,1,Holger Rune,0,0,0.75,0,26.824,6,98,1,-1,0.301035723,0.54410011
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,8.183,2,0,0,1,Holger Rune,0,0,0.75,0,8.281,2,91,1,-1,0.308809187,0.548954091
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,17.286,5,0,0,1,Holger Rune,0,1,0.75,0,11.6,5,130,1,-1,0.304090027,0.642851426
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,4.677,1,0,0,1,Holger Rune,0,0,0.75,0,3.69,1,116,1,-1,0.310595549,0.568791065
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,7.81,3.128912685,0,0,1,Holger Rune,0,0,0.75,0,8.175,3.128912685,53.14562826,1,-1,0.307931865,0.519920962
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,20.191,5,0,0,1,Holger Rune,0,0,0.75,0,16.333,5,130,1,-1,0.303421453,0.570781238
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,1.271,1,0,0,1,Holger Rune,0,1,0.75,0,0.988,1,124,1,-1,0.311498917,0.644683883
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.75,1,46.904,9,128,1,0,Holger Rune,0,0,0,0,42.584,9,0,0,0,0.649143926,0.299409506
2023-wimbledon-1402,Grigor Dimitrov,0,1,0.75,1,24.57,5,125,1,0,Holger Rune,0,0,0,0,25.466,5,0,0,0,0.718550523,0.30588509
2023-wimbledon-1402,Grigor Dimitrov,0,1,0.75,1,21.484,5,130,1,0,Holger Rune,0,0,0,0,39.188,5,0,0,0,0.721200205,0.302830965
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.75,0,23.323,5,97,1,0,Holger Rune,0,0,0,0,29.325,5,0,0,0,0.538195037,0.304999326
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,5.385,1,0,0,1,Holger Rune,0,0,0.75,0,3.854,1,119,1,-1,0.310409601,0.570763628
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,6.924,1,0,0,1,Holger Rune,0,0,0.75,0,5.98,1,120,1,-1,0.310007593,0.570750712
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,22.667,7,0,0,1,Holger Rune,0,0,0.75,0,24.139,7,94,1,-1,0.301328134,0.541275221
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,0.996,1,0,0,1,Holger Rune,0,1,0.75,0,0.739,1,127,1,-1,0.311572489,0.646422992
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.75,0,14.489,5,126,1,0,Holger Rune,0,0,0,0,17.128,5,0,0,0,0.562183904,0.30786948
2023-wimbledon-1402,Grigor Dimitrov,0,1,0.75,1,8.36,3,129,1,0,Holger Rune,0,0,0,0,9.572,3,0,0,0,0.722610208,0.311433701
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.75,0,13.733,5,102,1,0,Holger Rune,0,0,0,0,19.559,5,0,0,0,0.545277776,0.307281038
2023-wimbledon-1402,Grigor Dimitrov,0,1,0.75,0,0.977,1,130,1,0,Holger Rune,0,0,0,0,0.991,1,0,0,0,0.643077489,0.315508117
2023-wimbledon-1402,Grigor Dimitrov,0,1,0,1,51.221,10,0,0,1,Holger Rune,0,0,0.5,0,39.916,10,111,1,-1,0.447212354,0.517537023
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,0.976,1,0,0,1,Holger Rune,0,1,0.5,0,0.835,1,123,1,-1,0.311577844,0.621228788
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,8.962,3,0,0,1,Holger Rune,0,1,0.5,1,10.647,3,125,1,-1,0.307752589,0.707387271
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,1.078,1,0,0,1,Holger Rune,0,1,0.5,0,0.753,1,123,1,-1,0.311550542,0.621251557
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,16.551,4,0,0,1,Holger Rune,0,0,0.5,0,17.747,4,88,1,-1,0.305068888,0.513409886
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,34.413,5,0,0,1,Holger Rune,0,0,0.5,1,49.084,5,108,1,-1,0.300318399,0.618839972
2023-wimbledon-1402,Grigor Dimitrov,0,0,1,0,4.281,2,111,1,0,Holger Rune,0,0,0,0,5.364,2,0,0,0,0.583323628,0.31341709
2023-wimbledon-1402,Grigor Dimitrov,0,1,1,0,5.32,1,131,1,0,Holger Rune,0,0,0,0,4.877,1,0,0,0,0.662999468,0.314434467
2023-wimbledon-1402,Grigor Dimitrov,0,0,1,1,12.799,3,135,1,0,Holger Rune,0,0,0,0,14.005,3,0,0,0,0.686965213,0.310289332
2023-wimbledon-1402,Grigor Dimitrov,0,1,1,0,29.409,9,122,1,0,Holger Rune,0,0,0,0,38.291,9,0,0,0,0.647413331,0.300244997
2023-wimbledon-1402,Grigor Dimitrov,0,1,1,0,0.632,1,134,1,0,Holger Rune,0,0,0,0,0.748,1,0,0,0,0.665370476,0.315575873
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,11.992,3,0,0,1,Holger Rune,0,1,0.5,0,8.074,3,113,1,-1,0.306999142,0.611063052
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,20.308,5,0,0,1,Holger Rune,0,1,0.5,1,20.563,5,104,1,-1,0.30339477,0.69330255
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,7.964,2,0,0,1,Holger Rune,0,0,0.5,0,5.984,2,114,1,-1,0.308865103,0.539008304
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,8.649,3,0,0,1,Holger Rune,0,0,0.5,1,8.088,3,123,1,-1,0.30783111,0.64337408
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,8.352,2,0,0,1,Holger Rune,0,0,0.5,0,6.959,2,111,1,-1,0.308766079,0.536448732
2023-wimbledon-1402,Grigor Dimitrov,0,1,0,0,27.498,8,0,0,1,Holger Rune,0,0,0.5,0,20.041,8,118,1,-1,0.36193692,0.531744833
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,16.888,5,0,0,1,Holger Rune,0,1,0.5,0,16.196,5,126,1,-1,0.304182531,0.615815022
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,14.651,3,0,0,1,Holger Rune,0,0,0.5,0,14.485,3,107,1,-1,0.306347977,0.52991921
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.5,0,13.937,6,128,1,0,Holger Rune,0,1,0,0,14.785,6,0,0,0,0.53563391,0.373036007
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.5,0,8.433,1,90,1,0,Holger Rune,0,0,0,0,7.47,1,0,0,0,0.513042626,0.313728514
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.5,1,28.708,5,90,1,0,Holger Rune,0,0,0,0,24.392,5,0,0,0,0.605144237,0.306135305
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.5,0,3.196,1,130,1,0,Holger Rune,0,0,0,0,2.755,1,0,0,0,0.54524602,0.315018431
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.5,0,0.923,3.128912685,53.14562826,1,0,Holger Rune,0,0,0,0,1.204,3.128912685,0,0,0,0.484846846,0.313549636
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.5,0,22.579,1,123,1,0,Holger Rune,0,0,0,0,30.415,1,0,0,0,0.533171614,0.307859662
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,8.626,3,0,0,1,Holger Rune,0,1,0.5,0,6.626,3,112,1,-1,0.307836885,0.610820099
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,20.035,5,0,0,1,Holger Rune,0,0,0.5,0,16.926,5,94,1,-1,0.30345706,0.517427384
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,6.689,1,0,0,1,Holger Rune,0,0,0.5,0,4.691,1,123,1,-1,0.310068783,0.546885651
2023-wimbledon-1402,Grigor Dimitrov,0,0,0,0,0.638,1,0,0,1,Holger Rune,0,1,0.5,0,0.604,1,128,1,-1,0.311668408,0.624505261
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.4,0,76.747,22,100,1,0,Holger Rune,0,0,0.666666667,0,73.282,22,0,0,0,0.465458445,0.340596809
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.4,0,42.157,11,0,0,0,Holger Rune,0,0,0.666666667,0,44.795,11,125,1,0,0.33002492,0.536558761
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.4,0,6.58,1,0,0,0,Holger Rune,0,0,0.666666667,0,7.587,1,132,1,0,0.349003515,0.563259623
2023-wimbledon-1402,Grigor Dimitrov,0,1,0.4,1,22.983,7,99,1,0,Holger Rune,0,0,0.666666667,0,27.161,7,0,0,0,0.672242273,0.364213697
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.4,0,20.105,6,118,1,0,Holger Rune,0,0,0.666666667,0,27.415,6,0,0,0,0.514271635,0.364996384
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.4,0,20.985,5,0,0,0,Holger Rune,0,0,0.666666667,0,21.808,5,110,1,0,0.340805501,0.539040346
2023-wimbledon-1402,Grigor Dimitrov,0,1,0.4,1,35.064,8,0,0,0,Holger Rune,0,0,0.666666667,0,25.77,8,120,1,0,0.505415311,0.542360637
2023-wimbledon-1402,Grigor Dimitrov,0,1,0.4,0,0.654,1,129,1,0,Holger Rune,0,0,0.666666667,0,0.991,1,0,0,0,0.608718005,0.378765617
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.4,0,21.352,2,95,1,0,Holger Rune,0,1,0.666666667,0,18.143,2,0,0,0,0.499406489,0.446932234
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.4,1,17.195,4,0,0,0,Holger Rune,0,0,0.666666667,0,17.567,4,97,1,0,0.440298817,0.531722868
2023-wimbledon-1402,Grigor Dimitrov,0,0,0.4,0,13.219,1,0,0,0,Holger Rune,0,0,0.666666667,0,10.665,1,113,1,0,0.346827608,0.548632747
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,3.539,1,0,0,0,Holger Rune,-1,0,0.5,0,2.077,1,118,1,0,0.245082286,0.475326562
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,25.712,7,0,0,0,Holger Rune,-1,0,0.5,0,24.958,7,89,1,0,0.227899322,0.439101504
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,6.812,2,0,0,0,Holger Rune,-1,0,0.5,0,5.642,2,119,1,0,0.242258276,0.473926752
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,1.294,3.128912685,0,0,0,Holger Rune,-1,0,0.5,0,1.108,3.128912685,53.14562826,1,0,0.243007807,0.423637346
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,9.325,3,0,0,0,Holger Rune,-1,1,0.5,0,8.43,3,113,1,0,0.239794479,0.536414102
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,28.083,9,0,0,0,Holger Rune,-1,0,0.5,0,31.022,9,118,1,0,0.224498836,0.457754895
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0.6,0,5.089,2,105,1,-1,Holger Rune,-1,0,0,0,7.096,2,0,0,1,0.482732977,0.239040511
2023-wimbledon-1402,Grigor Dimitrov,-1,1,0.6,1,15.528,5,125,1,-1,Holger Rune,-1,0,0,0,15.567,5,0,0,1,0.633361141,0.231494645
2023-wimbledon-1402,Grigor Dimitrov,-1,1,0.6,1,6.489,3,135,1,-1,Holger Rune,-1,0,0,0,7.686,3,0,0,1,0.639346874,0.237386653
2023-wimbledon-1402,Grigor Dimitrov,-1,1,0.6,0,0.514,1,128,1,-1,Holger Rune,-1,0,0,0,0.742,1,0,0,1,0.564773717,0.243113675
2023-wimbledon-1402,Grigor Dimitrov,-1,1,0.6,0,8.101,3,95,1,-1,Holger Rune,-1,0,0,0,8.544,3,0,0,1,0.541316408,0.237038932
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,18.374,5,0,0,0,Holger Rune,-1,1,0.25,0,14.414,5,116,1,0,0.233365259,0.509013435
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,13.913,3,0,0,0,Holger Rune,-1,1,0.25,0,6.556,3,110,1,0,0.237892877,0.508966014
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,3.236,1,0,0,0,Holger Rune,-1,0,0.25,0,2.221,1,124,1,0,0.245212953,0.451273978
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,3.172,1,0,0,0,Holger Rune,-1,0,0.25,0,3.168,1,109,1,0,0.245240566,0.439217113
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0.4,0,3.065,1,103,1,-1,Holger Rune,-1,0,0,0,2.806,1,0,0,1,0.460495632,0.242247404
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0.4,0,20.939,5,100,1,-1,Holger Rune,-1,0,0,0,17.838,5,0,0,1,0.447856429,0.230619986
2023-wimbledon-1402,Grigor Dimitrov,-1,1,0.4,0,0.569,1,136,1,-1,Holger Rune,-1,0,0,0,0.938,1,0,0,1,0.551532463,0.243031188
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0.4,0,18.707,4,99,1,-1,Holger Rune,-1,0,0,0,19.268,4,0,0,1,0.448832905,0.231422165
2023-wimbledon-1402,Grigor Dimitrov,-1,1,0.4,0,2.053,1,133,1,-1,Holger Rune,-1,0,0,0,3.048,1,0,0,1,0.549281548,0.242146182
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,4.291,1,0,0,0,Holger Rune,-1,0,1,0,3.908,1,121,1,0,0.244758468,0.528280442
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,6.502,1,0,0,0,Holger Rune,-1,0,1,0,6.018,1,105,1,0,0.243810363,0.517493304
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,16.497,3,0,0,0,Holger Rune,-1,0,1,0,13.84,3,123,1,0,0.236834937,0.525218999
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,0.705,1,0,0,0,Holger Rune,-1,1,1,0,0.67,1,118,1,0,0.246308673,0.586755708
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0.333333333,0,5.42,2,130,1,-1,Holger Rune,-1,0,0,0,6.374,2,0,0,1,0.471426525,0.239336799
2023-wimbledon-1402,Grigor Dimitrov,-1,1,0.333333333,0,7.263,3,97,1,-1,Holger Rune,-1,0,0,0,9.605,3,0,0,1,0.515817475,0.236610374
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0.333333333,0,21.066,6,94,1,-1,Holger Rune,-1,0,0,0,24.82,6,0,0,1,0.434184554,0.226671209
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0.333333333,0,5.744,1,127,1,-1,Holger Rune,-1,0,0,0,4.838,1,0,0,1,0.469946845,0.241399759
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0.333333333,0,0.8,3.128912685,53.14562826,1,-1,Holger Rune,-1,0,0,0,0.984,3.128912685,0,0,1,0.412210855,0.239953342
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0.333333333,0,1.007,3.128912685,53.14562826,1,-1,Holger Rune,-1,0,0,0,1.454,3.128912685,0,0,1,0.412124648,0.239758661
2023-wimbledon-1402,Grigor Dimitrov,-1,1,0,0,48.017,12,0,0,-2,Holger Rune,-1,0,0.666666667,0,42.185,12,116,1,2,0.298288668,0.452018533
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,21.792,5,0,0,-2,Holger Rune,-1,0,0.666666667,0,25.701,5,92,1,2,0.241015961,0.445800536
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,9.781,3,0,0,-2,Holger Rune,-1,1,0.666666667,1,8.082,3,126,1,2,0.248775189,0.625234184
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,5.905,1,0,0,-2,Holger Rune,-1,0,0.666666667,0,5.709,1,121,1,2,0.25323433,0.479112371
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,9.619,2,0,0,-2,Holger Rune,-1,0,0.666666667,0,8.225,2,93,1,2,0.250208464,0.45615067
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,1.117,1,0,0,-2,Holger Rune,-1,1,0.666666667,0,1.017,1,116,1,2,0.255387386,0.544822097
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0.75,1,12.04,3,114,1,-3,Holger Rune,-1,0,0,0,17.834,3,0,0,3,0.597691404,0.230547387
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0.75,1,17.669,5,112,1,-3,Holger Rune,-1,0,0,0,24.754,5,0,0,3,0.594391476,0.225508491
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0.75,0,2.17,1,110,1,-3,Holger Rune,-1,0,0,0,3.299,1,0,0,3,0.517320283,0.238693858
2023-wimbledon-1402,Grigor Dimitrov,-1,1,0.75,0,0.951,1,109,1,-3,Holger Rune,-1,0,0,0,0.935,1,0,0,3,0.577355195,0.23960445
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,14.919,1,0,0,-2,Holger Rune,-1,0,0.333333333,0,12.963,1,122,1,2,0.249250297,0.438493086
2023-wimbledon-1402,Grigor Dimitrov,-1,1,0,0,14.296,4,0,0,-2,Holger Rune,-1,0,0.333333333,0,14.667,4,101,1,2,0.323282168,0.417962226
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,1,67.775,20,0,0,-2,Holger Rune,-1,0,0.333333333,0,85.33,20,126,1,2,0.308558065,0.394822646
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,36.369,11,0,0,-2,Holger Rune,-1,0,0.333333333,0,34.102,11,100,1,2,0.22808301,0.40196314
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,10.637,3,0,0,-2,Holger Rune,-1,0,0.333333333,0,9.101,3,101,1,2,0.248401794,0.421293431
2023-wimbledon-1402,Grigor Dimitrov,-1,0,0,0,50.732,13,0,0,-2,Holger Rune,-1,0,0.333333333,0,53.266,13,98,1,2,0.221063191,0.390334043
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,15.999,3,0,0,0,Jiri Lehecka,0,0,0.625,0,18.557,3,112,1,0,0.309783027,0.538760767
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,26.087,6,0,0,0,Jiri Lehecka,0,0,0.625,0,22.571,6,100,1,0,0.304978664,0.525646483
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,4.538,1,0,0,0,Jiri Lehecka,0,0,0.625,0,5.213,1,109,1,0,0.314527382,0.542981792
2023-wimbledon-1403,Daniil Medvedev,0,1,0,0,6.779,2,0,0,0,Jiri Lehecka,0,0,0.625,0,7.981,2,124,1,0,0.37966359,0.552121818
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,1.038,3.128912685,0,0,0,Jiri Lehecka,0,0,0.625,0,0.961,3.128912685,53.14562826,1,0,0.313594697,0.499835843
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,9.169,3,0,0,0,Jiri Lehecka,0,1,0.625,1,15.126,3,127,1,0,0.311539008,0.712280825
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,42.78,10,0,0,0,Jiri Lehecka,0,0,0.625,0,43.622,10,127,1,0,0.29873011,0.534709472
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,7.379,2,0,0,0,Jiri Lehecka,0,0,0.625,0,8.473,2,132,1,0,0.312875807,0.557685158
2023-wimbledon-1403,Daniil Medvedev,0,0,0.333333333,0,17.583,6,102,1,1,Jiri Lehecka,0,0,0,0,28.239,6,0,0,-1,0.486372973,0.308791647
2023-wimbledon-1403,Daniil Medvedev,0,0,0.333333333,0,3.202,1,104,1,1,Jiri Lehecka,0,0,0,0,4.835,1,0,0,-1,0.497982221,0.318999323
2023-wimbledon-1403,Daniil Medvedev,0,0,0.333333333,0,16.809,4,96,1,1,Jiri Lehecka,0,0,0,1,17.128,4,0,0,-1,0.483686531,0.40483894
2023-wimbledon-1403,Daniil Medvedev,0,0,0.333333333,0,11.254,5,124,1,1,Jiri Lehecka,0,0,0,0,16.566,5,0,0,-1,0.507163936,0.312434802
2023-wimbledon-1403,Daniil Medvedev,0,0,0.333333333,0,17.674,5,97,1,1,Jiri Lehecka,0,0,0,0,16.704,5,0,0,-1,0.483243574,0.312399583
2023-wimbledon-1403,Daniil Medvedev,0,0,0.333333333,0,9.914,3,119,1,1,Jiri Lehecka,0,0,0,0,12.933,3,0,0,-1,0.505528449,0.315031826
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,4.853,1,0,0,2,Jiri Lehecka,0,0,1,0,6.082,1,115,1,-2,0.307324853,0.596992199
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,13.472,3,0,0,2,Jiri Lehecka,0,1,1,1,12.787,3,128,1,-2,0.303522865,0.739066753
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,2.811,1,0,0,2,Jiri Lehecka,0,0,1,0,4.036,1,122,1,-2,0.307840584,0.601602346
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,13.051,1,0,0,2,Jiri Lehecka,0,0,1,0,4.72,1,119,1,-2,0.305308145,0.599696504
2023-wimbledon-1403,Daniil Medvedev,0,0,0.666666667,0,1.152,3.128912685,53.14562826,1,1,Jiri Lehecka,0,0,0,0,1.334,3.128912685,0,0,-1,0.496445765,0.318104393
2023-wimbledon-1403,Daniil Medvedev,0,0,0.666666667,0,11.705,3,118,1,1,Jiri Lehecka,0,0,0,0,17.981,3,0,0,-1,0.542870861,0.313699126
2023-wimbledon-1403,Daniil Medvedev,0,0,0.666666667,0,8.465,2,103,1,1,Jiri Lehecka,0,0,0,0,10.45,2,0,0,-1,0.533613592,0.316555532
2023-wimbledon-1403,Daniil Medvedev,0,0,0.666666667,0,6.275,1,122,1,1,Jiri Lehecka,0,0,0,0,7.239,1,0,0,-1,0.549459681,0.318319481
2023-wimbledon-1403,Daniil Medvedev,0,0,0.666666667,0,4.337,1,107,1,1,Jiri Lehecka,0,0,0,0,4.525,1,0,0,-1,0.538982364,0.319087505
2023-wimbledon-1403,Daniil Medvedev,0,0,0.666666667,0,27.016,7,124,1,1,Jiri Lehecka,0,0,0,0,37.264,7,0,0,-1,0.538361756,0.306016357
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,7.857,2,0,0,2,Jiri Lehecka,0,0,0.583333333,0,6.505,2,97,1,-2,0.305708614,0.542885393
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,11.527,2,0,0,2,Jiri Lehecka,0,0,0.583333333,0,8.151,2,87,1,-2,0.304822058,0.535030768
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,18.557,7,0,0,2,Jiri Lehecka,0,1,0.583333333,1,27.227,7,115,1,-2,0.29920036,0.709276793
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,37.373,8,0,0,2,Jiri Lehecka,0,0,0.583333333,0,37.401,8,99,1,-2,0.29479878,0.528243597
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,10.024,1,0,0,2,Jiri Lehecka,0,0,0.583333333,0,11.29,1,116,1,-2,0.30604268,0.555575029
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,8.142,3,0,0,2,Jiri Lehecka,0,1,0.583333333,1,9.012,3,118,1,-2,0.304783669,0.714902145
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,30.925,9,0,0,2,Jiri Lehecka,0,0,0.583333333,0,29.452,9,106,1,-2,0.295293479,0.535299754
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,23.97,4,0,0,2,Jiri Lehecka,0,0,0.583333333,0,17.62,4,127,1,-2,0.300364918,0.558532903
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,0.09,1,0,0,2,Jiri Lehecka,0,1,0.583333333,0,0.972,1,118,1,-2,0.308535989,0.631674351
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,12.901,4,0,0,2,Jiri Lehecka,0,0,0.583333333,0,10.28,4,126,1,-2,0.302828786,0.560299433
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,5.724,1,0,0,2,Jiri Lehecka,0,0,0.583333333,0,8.852,1,116,1,-2,0.307106485,0.556392409
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,37.044,7,0,0,2,Jiri Lehecka,0,1,0.583333333,0,43.197,7,95,1,-2,0.295542485,0.599470969
2023-wimbledon-1403,Daniil Medvedev,0,0,0.666666667,0,1.024,3.128912685,53.14562826,1,1,Jiri Lehecka,0,0,0,0,1.047,3.128912685,0,0,-1,0.496494125,0.318185249
2023-wimbledon-1403,Daniil Medvedev,0,0,0.666666667,0,54.835,12,93,1,1,Jiri Lehecka,0,1,0,1,45.906,12,0,0,-1,0.49980004,0.460652297
2023-wimbledon-1403,Daniil Medvedev,0,1,0.666666667,0,0.756,1,117,1,1,Jiri Lehecka,0,0,0,0,0.614,1,0,0,-1,0.621223564,0.320210043
2023-wimbledon-1403,Daniil Medvedev,0,1,0.666666667,0,0.536,1,118,1,1,Jiri Lehecka,0,0,0,0,0.762,1,0,0,-1,0.621950443,0.320167228
2023-wimbledon-1403,Daniil Medvedev,0,0,0.666666667,0,2.896,1,110,1,1,Jiri Lehecka,0,0,0,0,4.833,1,0,0,-1,0.541742503,0.318999892
2023-wimbledon-1403,Daniil Medvedev,0,1,0.666666667,0,2.312,1,118,1,1,Jiri Lehecka,0,0,0,0,2.583,1,0,0,-1,0.621457163,0.319642586
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,41.61,12,0,0,2,Jiri Lehecka,0,0,0.6,0,36.732,12,107,1,-2,0.291522073,0.532634711
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,18.026,3,0,0,2,Jiri Lehecka,0,0,0.6,0,14.138,3,121,1,-2,0.302475687,0.558147943
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,2.683,1,0,0,2,Jiri Lehecka,0,0,0.6,0,3.454,1,114,1,-2,0.307873087,0.558549134
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,4.545,1,0,0,2,Jiri Lehecka,0,0,0.6,0,5.249,1,95,1,-2,0.307402303,0.544541578
2023-wimbledon-1403,Daniil Medvedev,0,0,0,0,0.808,1,0,0,2,Jiri Lehecka,0,1,0.6,0,0.965,1,119,1,-2,0.308351586,0.633775402
2023-wimbledon-1403,Daniil Medvedev,0,0,0.666666667,0,8.643,1,108,1,1,Jiri Lehecka,0,0,0,0,13.09,1,0,0,-1,0.538202529,0.316694774
2023-wimbledon-1403,Daniil Medvedev,0,0,0.666666667,0,20.689,5,102,1,1,Jiri Lehecka,0,0,0,0,25.706,5,0,0,-1,0.525756858,0.310157774
